YR_EST,LAT_DEG,LONG_DEG,ELEV,PostOffice,State,County,DateEstablished,DateDiscontinued,ZipCode
1797,38.4809565,-76.778022,51,CHARLOTTE HALL,MD,SAINT MARYS COUNTY,11/14/1797,,20622
1797,41.0339862,-73.7629097,65,WHITE PLAINS,NY,WESTCHESTER COUNTY,11/14/1797,,10602
1797,40.0178522,-79.5894828,289,CONNELLSVILLE,PA,FAYETTE COUNTY,11/16/1797,,15425
1797,38.047638,-77.8169377,111,CENTREVILLE,VA,FAIRFAX COUNTY,11/27/1797,,20120
1797,41.8931576,-70.9111517,30,MIDDLEBORO,MA,PLYMOUTH COUNTY,12/05/1797,,2346
1797,41.1628731,-73.8615246,49,OSSINING,NY,WESTCHESTER COUNTY,12/12/1797,,10562
1797,40.0337085,-76.5044098,92,COLUMBIA,PA,LANCASTER COUNTY,12/20/1797,,17512
1798,36.7162613,-77.0680195,7,COURTLAND,VA,SOUTHHAMPTON COUNTY,00/00/1798,,23837
1798,43.0256259,-74.9859889,117,HERKIMER,NY,HERKIMER COUNTY,00/00/1798,,13350
1798,35.292908,-81.4912001,284,ELIZABETH CITY,NC,PASQUOTANK COUNTY,01/01/1798,,27909
1798,43.3006281,-73.5859487,90,HUDSON FALLS,NY,WASHINGTON COUNTY,01/01/1798,,12839
1798,42.9364768,-71.0533918,40,KINGSTON,NH,ROCKINGHAM COUNTY,01/01/1798,,3848
1798,37.2709704,-79.9414267,285,ROANOKE,VA,(INDEPENDENT CITY),01/11/1798,,24022
1798,38.6772691,-87.5286325,128,VINCENNES,IN,KNOX COUNTY,02/00/1798,,47591
1798,34.2745833,-81.6187179,150,NEWBERRY,SC,NEWBERRY COUNTY,03/06/1798,,29108
1798,38.00514,-78.4025094,106,MILTON,VA,ALBEMARLE COUNTY,03/13/1798,05/27/1835,
1798,41.350927,-74.2159814,158,OXFORD,NY,CHENANGO COUNTY,03/15/1798,,13830
1798,40.5556484,-75.9818772,123,HAMBURG,PA,BERKS COUNTY,03/29/1798,,19526
1798,36.6409697,-80.2656091,410,STUART,VA,PATRICK COUNTY,04/00/1798,,24171
1798,44.0886671,-73.302622,98,ADDISON,VT,ADDISON COUNTY,04/01/1798,11/29/02,
1798,,,,ALLEMANCE,NC,GUILFORD COUNTY,06/15/1798,03/31/1885,
1798,43.0822888,-76.40799,126,PERU,NY,CLINTON COUNTY,07/01/1798,,12972
1798,36.9609839,-78.2655525,155,LUNENBURG,VA,LUNENBURG COUNTY,07/03/1798,,23952
1798,42.9317335,-76.5660529,209,AUBURN,NY,CAYUGA COUNTY,08/11/1798,,13021
1798,39.5331563,-77.314706,121,WOODSBORO,MD,FREDERICK COUNTY,09/29/1798,,21798
1798,40.9114882,-73.7823549,26,NEW ROCHELLE,NY,WESTCHESTER COUNTY,11/30/1798,,10802
1799,39.1517713,-77.9822193,180,BERRYVILLE,VA,CLARKE COUNTY,01/30/1799,,22611
1799,39.2889903,-77.8597175,156,CHARLES TOWN,WV,JEFFERSON COUNTY,01/30/1799,,25414
1799,41.5501013,-71.4661691,25,NORTH KINGSTOWN,RI,WASHINGTON COUNTY,03/05/1799,,2852
1799,40.9417272,-77.7850022,212,MILESBURG,PA,CENTRE COUNTY,03/13/1799,,16853
1799,42.3459271,-71.5522874,119,MARLBOROUGH,MA,MIDDLESEX COUNTY,04/08/1799,,1752
1799,40.868154,-73.425676,23,HUNTINGTON,NY,SUFFOLK COUNTY,05/16/1799,,11743
1799,42.1806463,-72.9273224,438,BLANDFORD,MA,HAMPDEN COUNTY,07/01/1799,,1008
1799,44.100351,-70.2147764,66,LEWISTON,ME,ANDROSCOGGIN COUNTY,07/15/1799,,4240
1799,41.2056373,-76.7855152,152,MUNCY,PA,LYCOMING COUNTY,07/29/1799,,17756
1799,42.0334341,-70.9592096,22,EAST BRIDGEWATER,MA,PLYMOUTH COUNTY,09/21/1799,,2333
1799,44.3289482,-72.1689857,390,PEACHAM,VT,CALEDONIA COUNTY,09/26/1799,,5862
1799,31.5604442,-91.403171,66,NATCHEZ,MS,ADAMS COUNTY,11/29/1799,,39120
1799,39.3253786,-77.7388818,149,HARPERS FERRY,WV,JEFFERSON COUNTY,12/20/1799,,25425
1799,41.7481575,-71.1897684,11,SWANSEA,MA,BRISTOL COUNTY,12/31/1799,,2777
1800,42.0084073,-76.6238369,258,CHEMUNG,NY,CHEMUNG COUNTY,00/00/1800,,14825
1800,41.4531547,-72.4611984,11,EAST HADDAM,CT,MIDDLESEX COUNTY,00/00/1800,,6423
1800,39.7570227,-79.9697819,296,NEWTOWN,PA,BUCKS COUNTY,01/00/1800,,18940
1800,40.6337136,-74.4073737,34,PLAINFIELD,NJ,UNION COUNTY,01/00/1800,,7061
1800,36.548434,-82.5618186,369,KINGSPORT,TN,SULLIVAN COUNTY,01/01/1800,,37662
1800,34.8376684,-78.1161014,34,CONCORD,NC,CABARRUS COUNTY,01/07/1800,,28025
1800,40.3284403,-74.790718,64,PENNINGTON,NJ,MERCER COUNTY,01/15/1800,,8534
1800,43.7317442,-70.7108924,147,LIMINGTON,ME,YORK COUNTY,03/01/1800,,4049
1800,41.7898313,-69.9897397,18,ORLEANS,MA,BARNSTABLE COUNTY,03/13/1800,,2653
1800,42.0245442,-71.1286594,34,EASTON,MA,BRISTOL COUNTY,03/22/1800,,2334
1800,37.630134,-79.5430938,328,NATURAL BRIDGE,VA,ROCKBRIDGE COUNTY,06/01/1800,,24578
1800,37.3020965,-78.3919402,94,FARMVILLE,VA,PRINCE EDWARD COUNTY,07/01/1800,,23901
1800,33.7923477,-82.479018,143,LINCOLNTON,GA,LINCOLN COUNTY,09/01/1800,,30817
1800,34.8898161,-82.9765364,326,SALEM,SC,SUMTER COUNTY,09/03/1800,10/04/1866,
1800,44.7445159,-68.836982,33,HAMPDEN,ME,PENOBSCOT COUNTY,09/05/1800,,4444
1800,38.7717376,-84.0057628,157,AUGUSTA,KY,BRACKEN COUNTY,09/06/1800,,41002
1800,44.8011821,-68.7778138,36,BANGOR,ME,PENOBSCOT COUNTY,09/08/1800,,4401
1800,43.7981195,-73.0876119,130,BRANDON,VT,RUTLAND COUNTY,09/08/1800,,5733
1800,44.0547926,-70.7128399,137,BRIDGTON,ME,CUMBERLAND COUNTY,09/08/1800,,4009
1800,43.3820171,-72.608149,275,CAVENDISH,VT,WINDSOR COUNTY,09/08/1800,,5142
1800,43.6422934,-72.2517569,178,LEBANON,NH,GRAFTON COUNTY,09/08/1800,,3766
1800,42.813973,-72.023136,304,JAFFREY,NH,CHESHIRE COUNTY,09/09/1800,,3452
1800,42.0417695,-70.672259,5,DUXBURY,MA,PLYMOUTH COUNTY,09/11/1800,,2332
1800,42.091769,-70.7055941,5,MARSHFIELD,MA,PLYMOUTH COUNTY,09/11/1800,,2050
1800,42.1167621,-71.8647941,154,OXFORD,MA,WORCESTER COUNTY,09/11/1800,,1540
1800,42.058436,-70.1786375,10,PROVINCETOWN,MA,BARNSTABLE COUNTY,09/11/1800,,2657
1800,41.7317701,-70.8200371,10,ROCHESTER,MA,PLYMOUTH COUNTY,09/11/1800,,2770
1800,42.1959348,-70.725874,11,SCITUATE,MA,PLYMOUTH COUNTY,09/11/1800,,2066
1800,40.1462213,-74.7118264,17,BORDENTOWN,NJ,BURLINGTON COUNTY,09/18/1800,,8505
1800,37.4370803,-76.3199427,2,MATHEWS,VA,MATHEWS COUNTY,09/18/1800,,23109
1800,40.5742696,-74.60988,18,SOMERVILLE,NJ,SOMERSET COUNTY,09/18/1800,,8876
1800,38.1334663,-77.5216512,78,THORNBURG,VA,SPOTSYLVANIA COUNTY,09/19/1800,,22565
1800,39.8964641,-80.1792299,294,WAYNESBURG,PA,GREENE COUNTY,09/20/1800,,15370
1800,39.7045417,-77.3269307,133,EMMITSBURG,MD,FREDERICK COUNTY,09/25/1800,,21727
1800,42.9139589,-75.3790591,380,SANGERFIELD,NY,ONEIDA COUNTY,09/25/1800,,13455
1800,42.6781266,-75.4985123,319,SHERBURNE,NY,CHENANGO COUNTY,09/25/1800,,13460
1800,39.5753791,-76.9958149,233,WESTMINSTER,MD,CARROLL COUNTY,09/25/1800,,21157
1800,,,,WATERFORD,ME,OXFORD COUNTY,09/29/1800,,4088
1800,42.3370164,-77.3177577,338,BATH,NY,STEUBEN COUNTY,09/30/1800,,14810
1800,42.3995257,-74.1723608,235,DURHAM,NY,GREENE COUNTY,09/30/1800,7/11/87,12422
1800,42.0897965,-76.8077338,260,ELMIRA,NY,CHEMUNG COUNTY,09/30/1800,,14901
1800,42.3406373,-75.1651689,376,FRANKLIN,NY,DELAWARE COUNTY,09/30/1800,,13775
1800,42.1034075,-76.2621549,248,OWEGO,NY,TIOGA COUNTY,10/01/1800,,13827
1800,40.96342,-76.6127329,148,DANVILLE,PA,MONTOUR COUNTY,10/04/1800,,17821
1800,35.7564719,-83.9704593,285,MARYVILLE,TN,BLOUNT COUNTY,10/06/1800,,37801
1800,40.1017643,-76.085227,150,NEW HOLLAND,PA,LANCASTER COUNTY,10/06/1800,,17557
1800,39.091449,-84.4957757,156,NEWPORT,KY,CAMPBELL COUNTY,10/06/1800,,41071
1800,35.6009452,-82.554015,649,ASHEVILLE,NC,BUNCOMBE COUNTY,10/08/1800,,28810
1800,38.6881293,-83.6093611,154,MANCHESTER,OH,ADAMS COUNTY,10/08/1800,,45144
1800,37.4511591,-86.9091596,127,HARTFORD,KY,OHIO COUNTY,10/10/1800,,42347
1800,39.555112,-75.6502069,6,SAINT GEORGES,DE,NEW CASTLE COUNTY,10/10/1800,,19733
1800,38.3498195,-81.6326235,182,CHARLESTON,WV,KANAWHA COUNTY,10/15/1800,,25301
1800,36.7573604,-78.7897293,115,SCOTTSBURG,VA,HALIFAX COUNTY,10/20/1800,01/01/1823,
1800,40.2720146,-80.6095187,206,WELLSBURG,WV,BROOKE COUNTY,10/20/1800,,26070
1800,37.693952,-85.8591285,221,ELIZABETHTOWN,KY,HARDIN COUNTY,10/22/1800,,42701
1800,38.454845,-77.2169239,25,NANJEMOY,MD,CHARLES COUNTY,10/24/1800,2/15/33,
1800,36.7993087,-78.458331,163,CHASE CITY,VA,MECKLENBURG COUNTY,10/28/1800,,23924
1800,37.8361538,-87.5900134,124,HENDERSON,KY,HENDERSON COUNTY,10/30/1800,,42420
1800,36.3589409,-86.0524873,144,DIXON SPRINGS,TN,SMITH COUNTY,10/31/1800,,37057
1800,42.356475,-73.2848289,383,LENOX,MA,BERKSHIRE COUNTY,10/31/1800,,1240
1800,43.8964511,-73.0998363,129,SALISBURY,VT,ADDISON COUNTY,10/31/1800,2/28/07,
1800,37.8792991,-79.2894784,494,FAIRFIELD,VA,ROCKBRIDGE COUNTY,11/06/1800,,24435
1800,42.4348014,-74.723487,481,WEST HARPERSFIELD,NY,DELAWARE COUNTY,11/11/1800,01/30/1846,
1800,38.8120591,-77.6363806,112,HAYMARKET,VA,PRINCE WILLIAM COUNTY,11/12/1800,,20169
1800,31.3702255,-81.4339903,9,DARIEN,GA,MC INTOSH COUNTY,11/17/1800,,31305
1800,39.1867705,-77.6099904,131,WATERFORD,VA,LOUDOUN COUNTY,11/20/1800,,20197
1800,43.0020107,-75.9768632,180,MANLIUS,NY,ONONDAGA COUNTY,11/26/1800,,13104
1800,42.1292241,-80.085059,199,ERIE,PA,ERIE COUNTY,12/05/1800,,16515
1800,44.2597917,-70.5006152,247,PARIS,ME,OXFORD COUNTY,12/05/1800,,4271
1801,41.5386878,-75.946588,187,TUNKHANNOCK,PA,WYOMING COUNTY,01/03/1801,,18657
1801,37.0944971,-88.080301,155,EDDYVILLE,KY,LYON COUNTY,01/16/1801,,42038
1801,35.4771094,-76.8116045,4,BATH,NC,BEAUFORT COUNTY,04/01/1801,,27808
1801,38.3903526,-84.2941013,224,CYNTHIANA,KY,HARRISON COUNTY,04/01/1801,,41031
1801,41.6578767,-72.3659161,168,HEBRON,CT,TOLLAND COUNTY,04/01/1801,,6248
1801,44.2139587,-70.5447825,118,NORWAY,ME,OXFORD COUNTY,04/01/1801,,4268
1801,36.8453199,-86.887219,181,RUSSELLVILLE,KY,LOGAN COUNTY,04/01/1801,,42276
1801,38.2120144,-85.2235666,232,SHELBYVILLE,KY,SHELBY COUNTY,04/01/1801,,40065
1801,35.9250637,-86.86889,196,FRANKLIN,TN,WILLIAMSON COUNTY,04/04/1801,,37064
1801,41.8245424,-72.8937122,108,CANTON,CT,HARTFORD COUNTY,04/18/1801,,6019
1801,34.2998762,-79.8761741,46,DARLINGTON,SC,DARLINGTON COUNTY,04/18/1801,,29532
1801,41.8759311,-72.8012082,63,SIMSBURY,CT,HARTFORD COUNTY,04/18/1801,,6070
1801,44.3378343,-72.756229,130,WATERBURY,VT,WASHINGTON COUNTY,05/07/1801,,5676
1801,35.8923253,-82.8290318,406,HOT SPRINGS,NC,MADISON COUNTY,05/16/1801,,28743
1801,40.0806266,-80.9000916,388,SAINT CLAIRSVILLE,OH,BELMONT COUNTY,05/21/1801,,43950
1801,40.9464875,-73.0692732,1,PORT JEFFERSON,NY,SUFFOLK COUNTY,05/25/1801,6/24/71,11777
1801,43.9408988,-72.607603,415,RANDOLPH CENTER,VT,ORANGE COUNTY,06/11/1801,,5061
1801,38.4222995,-83.7338076,248,FLEMINGSBURG,KY,FLEMING COUNTY,07/01/1801,,41041
1801,37.591512,-80.5436807,632,UNION,WV,MONROE COUNTY,08/19/1801,,24983
1801,40.1975848,-77.7213803,298,DOYLESTOWN,PA,BUCKS COUNTY,09/15/1801,,18901
1801,38.7851173,-76.2243919,2,SAINT MICHAELS,MD,TALBOT COUNTY,09/16/1801,,21663
1801,41.0250584,-80.7609121,350,CANFIELD,OH,MAHONING COUNTY,09/26/1801,,44406
1801,42.9875825,-71.8125769,253,FRANCESTOWN,NH,HILLSBOROUGH COUNTY,09/26/1801,,3043
1801,41.0997803,-80.6495194,261,YOUNGSTOWN,OH,MAHONING COUNTY,09/26/1801,,44501
1801,41.2375569,-80.8184166,270,WARREN,OH,TRUMBULL COUNTY,10/24/1801,,44481
1801,41.3831566,-71.641729,5,CHARLESTOWN,RI,WASHINGTON COUNTY,12/26/1801,,2813
1802,43.3461841,-72.9953817,211,DANBY,VT,RUTLAND COUNTY,01/01/1802,,5739
1802,39.9670569,-74.9426677,23,MOORESTOWN,NJ,BURLINGTON COUNTY,01/08/1802,,8057
1802,37.7478572,-84.2946539,289,RICHMOND,KY,MADISON COUNTY,01/19/1802,,40475
1802,41.8498151,-73.9301365,9,STAATSBURG,NY,DUTCHESS COUNTY,01/23/1802,,12580
1802,,,,ATHOL CENTRE,MA,WORCESTER COUNTY,02/05/1802,1/31/01,
1802,39.1806623,-77.0591452,133,BROOKEVILLE,MD,MONTGOMERY COUNTY,03/10/1802,,20833
1802,39.6270376,-78.2272299,185,BERKELEY SPRINGS,WV,MORGAN COUNTY,03/28/1802,,25411
1802,39.9259463,-75.1196199,6,CAMDEN,NJ,CAMDEN COUNTY,03/31/1802,,8101
1802,38.5708849,-90.1901113,124,CAHOKIA,IL,SAINT CLAIR COUNTY,04/01/1802,07/29/1892,
1802,41.5242649,-72.0759105,17,NORWICH,CT,NEW LONDON COUNTY,04/01/1802,,6360
1802,38.8462236,-77.3063733,131,FAIRFAX,VA,FAIRFAX COUNTY,04/07/1802,,22030
1802,40.3981415,-77.0230334,107,DUNCANNON,PA,PERRY COUNTY,04/08/1802,,17020
1802,39.4437123,-77.5447102,172,MIDDLETOWN,MD,FREDERICK COUNTY,04/08/1802,,21769
1802,,,,WESTWARD MILLS,VA,BRUNSWICK COUNTY,04/08/1802,12/02/1817,
1802,42.2445377,-71.8120157,153,CAMBRIDGE,MA,MIDDLESEX COUNTY,05/20/1802,06/25/1873,
1802,44.981988,-72.9162427,137,FRANKLIN,VT,FRANKLIN COUNTY,07/01/1802,,5457
1802,43.0831301,-73.7845651,91,SARATOGA SPRINGS,NY,SARATOGA COUNTY,07/01/1802,,12866
1802,42.555644,-72.067579,347,TEMPLETON,MA,WORCESTER COUNTY,07/01/1802,,1468
1802,42.3511845,-76.0032571,297,LISLE,NY,BROOME COUNTY,07/31/1802,,13797
1802,39.5589474,-84.3041074,207,FRANKLIN,OH,WARREN COUNTY,08/05/1802,,45005
1802,41.6648216,-72.6392587,34,ROCKY HILL,CT,HARTFORD COUNTY,08/06/1802,,6067
1802,40.4275693,-79.9939418,261,ALLENTOWN,PA,LEHIGH COUNTY,09/07/1802,,18101
1802,33.960948,-83.3779358,228,ATHENS,GA,CLARKE COUNTY,09/07/1802,,30601
1802,39.0826135,-74.8237786,4,CAPE MAY COURT HOUSE,NJ,CAPE MAY COUNTY,09/07/1802,,8210
1802,39.8917732,-75.9216133,177,COCHRANVILLE,PA,CHESTER COUNTY,09/07/1802,,19330
1802,42.2417675,-70.8036544,6,COHASSET,MA,NORFOLK COUNTY,09/07/1802,,2025
1802,43.2445168,-73.8323447,186,CORINTH,NY,SARATOGA COUNTY,09/07/1802,,12822
1802,42.331427,-83.0457538,183,DETROIT,MI,WAYNE COUNTY,09/07/1802,,48233
1802,42.5006271,-76.8724586,260,HECTOR,NY,SCHUYLER COUNTY,09/07/1802,,14841
1802,42.6170155,-76.7249502,276,INTERLAKEN,NY,SENECA COUNTY,09/07/1802,,14847
1802,40.7298207,-73.2103934,4,ISLIP,NY,SUFFOLK COUNTY,09/07/1802,,11751
1802,36.6889777,-83.1110047,458,JONESVILLE,VA,LEE COUNTY,09/07/1802,,24263
1802,44.4889465,-71.569251,263,LANCASTER,NH,COOS COUNTY,09/07/1802,,3584
1802,38.7745565,-75.1393498,4,LEWES,DE,SUSSEX COUNTY,09/07/1802,,19958
1802,39.8278698,-77.9033315,173,MERCERSBURG,PA,FRANKLIN COUNTY,09/07/1802,,17236
1802,39.9531338,-79.1041947,592,MILFORD,PA,PIKE COUNTY,09/07/1802,,18337
1802,41.3131498,-74.7798877,149,MILLVILLE,NJ,CUMBERLAND COUNTY,09/07/1802,,8332
1802,36.8297937,-84.8491126,281,MONTICELLO,KY,WAYNE COUNTY,09/07/1802,,42633
1802,39.7392804,-75.2240718,21,MULLICA HILL,NJ,GLOUCESTER COUNTY,09/07/1802,,8062
1802,40.740375,-75.3096237,150,NAZARETH,PA,NORTHAMPTON COUNTY,09/07/1802,,18064
1802,40.7886714,-78.4330757,429,NEW LONDON,PA,CHESTER COUNTY,09/07/1802,,19360
1802,39.4695489,-76.8294213,221,REISTERSTOWN,MD,BALTIMORE COUNTY,09/07/1802,,21136
1802,40.4289939,-74.8676651,67,RINGOES,NJ,HUNTERDON COUNTY,09/07/1802,,8551
1802,42.752292,-76.8335672,219,ROMULUS,NY,SENECA COUNTY,09/07/1802,,14541
1802,37.0920222,-84.6041084,296,SOMERSET,KY,PULASKI COUNTY,09/07/1802,,42501
1802,40.3697905,-80.6339638,320,STEUBENVILLE,OH,JEFFERSON COUNTY,09/07/1802,,43952
1802,36.9007039,-77.810273,106,STURGEONVILLE,VA,BRUNSWICK COUNTY,09/07/1802,3/15/55,
1802,42.6375935,-70.9494966,18,TOPSFIELD,MA,ESSEX COUNTY,09/07/1802,,1983
1802,43.4967351,-73.7762313,227,WARRENSBURG,NY,WARREN COUNTY,09/07/1802,,12885
1802,39.0542312,-84.0529886,248,WILLIAMSBURG,OH,CLERMONT COUNTY,09/07/1802,,45176
1802,38.6067887,-78.175278,193,WOODVILLE,VA,RAPPAHANNOCK COUNTY,09/25/1802,2/11/66,
1802,42.8950641,-77.4347128,326,EAST BLOOMFIELD,NY,ONTARIO COUNTY,10/01/1802,2/10/96,14443
1802,41.0264862,-73.6284598,28,GREENWICH,CT,FAIRFIELD COUNTY,10/01/1802,,6830
1802,43.5406265,-72.3989804,182,HARTLAND,VT,WINDSOR COUNTY,10/01/1802,,5048
1802,40.807321,-72.8212131,7,MORICHES,NY,SUFFOLK COUNTY,10/05/1802,,11955
1802,42.3472958,-76.8452351,137,MONTOUR FALLS,NY,SCHUYLER COUNTY,10/13/1802,,14865
1802,43.0434039,-74.8595958,128,LITTLE FALLS,NY,HERKIMER COUNTY,12/01/1802,,13365
1802,42.0189894,-71.0078215,19,WEST BRIDGEWATER,MA,PLYMOUTH COUNTY,12/17/1802,,2379
1802,36.1034126,-84.1318632,250,CLINTON,TN,ANDERSON COUNTY,12/29/1802,,37716
1803,,,,DE RUYTER,NY,MADISON COUNTY,00/00/1803,,13052
1803,39.4078747,-79.4067116,731,OAKLAND,MD,GARRETT COUNTY,00/00/1803,,21550
1803,42.9981156,-78.1875167,272,BATAVIA,NY,GENESEE COUNTY,01/01/1803,,14020
1803,43.0484029,-75.3785034,184,CLINTON,NY,ONEIDA COUNTY,01/01/1803,,13323
1803,38.665397,-78.4594522,243,LURAY,VA,PAGE COUNTY,01/01/1803,,22835
1803,42.1625997,-71.0411588,67,RANDOLPH,MA,NORFOLK COUNTY,01/01/1803,,2368
1803,44.4192248,-72.0150949,182,SAINT JOHNSBURY,VT,CALEDONIA COUNTY,01/01/1803,,5819
1803,42.577873,-70.7689354,5,MANCHESTER,MA,ESSEX COUNTY,01/06/1803,,1944
1803,42.1417641,-71.3967256,59,MEDWAY,MA,NORFOLK COUNTY,01/29/1803,,2053
1803,42.1584324,-71.1447732,35,CANTON,MA,NORFOLK COUNTY,03/07/1803,,2021
1803,40.1417761,-75.209065,71,FORT WASHINGTON,PA,MONTGOMERY COUNTY,04/01/1803,,19034
1803,41.9834324,-71.3328328,57,NORTH ATTLEBORO,MA,BRISTOL COUNTY,04/01/1803,,2760
1803,37.1148374,-81.5195548,763,TAZEWELL,VA,TAZEWELL COUNTY,04/01/1803,,24651
1803,36.8201391,-79.5866965,308,CALLANDS,VA,PITTSYLVANIA COUNTY,04/08/1803,,24530
1803,42.7653662,-71.467566,49,NASHUA,NH,HILLSBOROUGH COUNTY,05/07/1803,,3060
1803,37.5851412,-79.0514134,232,AMHERST,VA,AMHERST COUNTY,07/01/1803,,24521
1803,37.9103403,-85.316622,206,BLOOMFIELD,KY,NELSON COUNTY,07/01/1803,,40008
1803,42.3442482,-75.1704468,366,BROOKLYN,NY,KINGS COUNTY,07/01/1803,,11201
1803,36.599527,-83.6685252,396,CUMBERLAND GAP,TN,CLAIBORNE COUNTY,07/01/1803,,37724
1803,36.995884,-85.9119215,230,GLASGOW,KY,BARREN COUNTY,07/01/1803,,42141
1803,33.4101161,-91.0617735,40,GREENVILLE,MS,JEFFERSON COUNTY,07/01/1803,01/22/1834,
1803,42.6362052,-70.8431049,15,HAMILTON,MA,ESSEX COUNTY,07/01/1803,,1936
1803,44.3292199,-73.110679,104,HINESBURG,VT,CHITTENDEN COUNTY,07/01/1803,,5461
1803,41.3306493,-74.1868136,196,MONROE,NY,ORANGE COUNTY,07/01/1803,,10950
1803,44.8817124,-72.9429124,104,SHELDON,VT,FRANKLIN COUNTY,07/01/1803,,5483
1803,37.6853413,-85.2221819,234,SPRINGFIELD,KY,WASHINGTON COUNTY,07/01/1803,,40069
1803,43.2722916,-75.1898871,244,BARNEVELD,NY,ONEIDA COUNTY,07/11/1803,,13304
1803,41.5048159,-73.9695832,42,BEACON,NY,DUTCHESS COUNTY,07/11/1803,,12508
1803,43.786736,-75.4918505,269,LOWVILLE,NY,LEWIS COUNTY,07/11/1803,,13367
1803,40.0959438,-75.1251743,98,JENKINTOWN,PA,MONTGOMERY COUNTY,07/28/1803,,19046
1803,43.6272915,-75.4112896,385,TURIN,NY,LEWIS COUNTY,08/13/1803,,13473
1803,34.2684746,-81.532049,155,UNION,SC,UNION COUNTY,10/01/1803,,29379
1803,38.5990056,-75.9260475,12,EAST NEW MARKET,MD,DORCHESTER COUNTY,10/05/1803,,21631
1803,42.2603648,-73.8095707,8,ATHENS,NY,GREENE COUNTY,10/11/1803,,12015
1803,38.713452,-78.159444,208,WASHINGTON,VA,RAPPAHANNOCK COUNTY,10/12/1803,,22747
1803,39.7589478,-84.1916069,225,DAYTON,OH,MONTGOMERY COUNTY,12/12/1803,,45401
1803,44.6356063,-72.6803979,153,JOHNSON,VT,LAMOILLE COUNTY,12/17/1803,,5656
1803,42.9386856,-74.1881858,110,AMSTERDAM,NY,MONTGOMERY COUNTY,12/19/1803,,12010
1804,44.6447722,-72.8762415,141,CAMBRIDGE,VT,LAMOILLE COUNTY,01/01/1804,,5444
1804,41.3317607,-74.35682,136,FLORIDA,NY,ORANGE COUNTY,01/01/1804,,10921
1804,42.3417565,-72.5884222,39,HADLEY,MA,HAMPSHIRE COUNTY,01/01/1804,,1035
1804,43.4261809,-73.7123408,105,LAKE GEORGE,NY,WARREN COUNTY,01/01/1804,,12845
1804,39.9831559,-76.1841226,143,STRASBURG,PA,LANCASTER COUNTY,01/01/1804,,17579
1804,43.7375693,-75.4696268,385,MARTINSBURG,NY,LEWIS COUNTY,01/19/1804,,13404
1804,34.9495672,-81.9320482,246,SPARTANBURG,SC,SPARTANBURG COUNTY,01/31/1804,,29301
1804,,,,MOULTONBORO,NH,CARROLL COUNTY,02/14/1804,,3254
1804,41.5545477,-71.131155,11,ADAMSVILLE,RI,NEWPORT COUNTY,02/21/1804,,2801
1804,36.8664765,-83.8888138,299,BARBOURVILLE,KY,KNOX COUNTY,04/01/1804,,40906
1804,42.1570187,-77.0530235,301,DENMARK,NY,LEWIS COUNTY,04/01/1804,,13631
1804,43.9747838,-75.9107565,142,WATERTOWN,NY,JEFFERSON COUNTY,04/01/1804,,13601
1804,42.5459227,-71.9106308,325,WESTMINSTER,MA,WORCESTER COUNTY,05/10/1804,,1473
1804,41.6862224,-70.0758508,17,HARWICH,MA,BARNSTABLE COUNTY,05/11/1804,,2645
1804,41.7601093,-70.082796,9,BREWSTER,MA,BARNSTABLE COUNTY,07/01/1804,,2631
1804,38.2775702,-85.7371847,136,JEFFERSONVILLE,IN,CLARK COUNTY,07/01/1804,,47130
1804,41.9939828,-73.2020577,351,NORFOLK,CT,LITCHFIELD COUNTY,07/01/1804,,6058
1804,38.4431826,-77.8997175,110,STEVENSBURG,VA,CULPEPER COUNTY,07/01/1804,,22741
1804,41.1595005,-81.4403898,332,STOW,OH,SUMMIT COUNTY,07/01/1804,02/10/1863,
1804,39.3995008,-84.5613355,181,HAMILTON,OH,BUTLER COUNTY,08/02/1804,,45012
1804,43.6439672,-70.9236748,157,WEST NEWFIELD,ME,YORK COUNTY,08/09/1804,,4095
1804,37.7104135,-76.379669,27,KILMARNOCK,VA,LANCASTER COUNTY,08/10/1804,,22482
1804,38.9939872,-80.2320276,436,BUCKHANNON,WV,UPSHUR COUNTY,09/03/1804,,26201
1804,40.8481509,-75.2915694,230,WIND GAP,PA,NORTHAMPTON COUNTY,09/13/1804,,18091
1804,42.6597973,-75.0487708,405,HARTWICK,NY,OTSEGO COUNTY,09/20/1804,,13348
1804,42.8864468,-78.8783689,183,BUFFALO,NY,ERIE COUNTY,09/30/1804,,14240
1804,44.2300698,-69.7753222,7,GARDINER,ME,KENNEBEC COUNTY,09/30/1804,,4345
1804,44.5764415,-72.2956601,425,GREENSBORO,VT,ORLEANS COUNTY,10/01/1804,,5841
1804,36.0031904,-80.7661784,278,HOUSTONVILLE,NC,IREDELL COUNTY,10/01/1804,02/09/1869,
1804,38.30202,-84.1474297,254,MILLERSBURG,KY,BOURBON COUNTY,10/01/1804,,40348
1804,29.9546482,-90.075072,0,NEW ORLEANS,LA,ORLEANS PARISH,10/01/1804,,70113
1804,42.947011,-76.4291017,266,SKANEATELES,NY,ONONDAGA COUNTY,10/01/1804,,13152
1804,38.6272733,-90.1978889,142,SAINT LOUIS,MO,INDEPENDENT CITY,10/03/1804,,63155
1804,39.9206363,-78.9578022,710,BERLIN,PA,SOMERSET COUNTY,10/27/1804,,15530
1804,39.9242266,-83.8088172,298,SPRINGFIELD,OH,CLARK COUNTY,11/09/1804,,45501
